"","rhoT","mort","EE_bTB_single","EE_bTB_co","EE_brucellosis_single","EE_brucellosis_co"
"4394",4,6.45,0.658551113771642,0.421633611996128,0.210718552610404,0.331062698187088
"4395",4.08,6.45,0.658551113771642,0.422604376262793,0.210718552610404,0.330463860880101
"4396",4.16,6.45,0.658551113771642,0.42354690552677,0.210718552610404,0.329877378425193
"4397",4.24,6.45,0.658551113771642,0.424462473111098,0.210718552610404,0.329302903381503
"4398",4.32,6.45,0.658551113771642,0.425352273822868,0.210718552610404,0.328740099369215
"4399",4.4,6.45,0.658551113771642,0.426217430038514,0.210718552610404,0.328188640841305
"4400",4.48,6.45,0.658551113771642,0.427058997229722,0.210718552610404,0.327648212838258
"4401",4.56,6.45,0.658551113771642,0.427877968989902,0.210718552610404,0.327118510653117
"4402",4.64,6.45,0.658551113771642,0.428675281611599,0.210718552610404,0.326599239501019
"4403",4.72,6.45,0.658551113771642,0.429451818259125,0.210718552610404,0.326090114283623
"4404",4.8,6.45,0.658551113771642,0.430208412782075,0.210718552610404,0.325590859157403
"4405",4.88,6.45,0.658551113771642,0.430945853205806,0.210718552610404,0.325101206938706
"4406",4.96,6.45,0.658551113771642,0.431664884898014,0.210718552610404,0.324620900101687
"4407",5.04,6.45,0.658551113771642,0.432366213525403,0.210718552610404,0.324149688741727
"4408",5.12,6.45,0.658551113771642,0.433050507719556,0.210718552610404,0.32368733130114
"4409",5.2,6.45,0.658551113771642,0.433718401546995,0.210718552610404,0.323233594102089
"4410",5.28,6.45,0.658551113771642,0.434370496780093,0.210718552610404,0.32278825099843
"4411",5.36,6.45,0.658551113771642,0.435007364990852,0.210718552610404,0.322351082951484
"4412",5.44,6.45,0.658551113771642,0.435629549465987,0.210718552610404,0.32192187836928
"4413",5.52,6.45,0.658551113771642,0.436237566999898,0.210718552610404,0.321500432203571
"4414",5.6,6.45,0.658551113771642,0.436831909533709,0.210718552610404,0.321086545972828
"4415",5.68,6.45,0.658551113771642,0.43741304567748,0.210718552610404,0.320680027490962
"4416",5.76,6.45,0.658551113771642,0.437981422118207,0.210718552610404,0.320280690683751
"4417",5.84,6.45,0.658551113771642,0.438537464926268,0.210718552610404,0.319888355356844
"4418",5.92,6.45,0.658551113771642,0.43908158076901,0.210718552610404,0.319502846921742
"4419",6,6.45,0.658551113771642,0.439614158036055,0.210718552610404,0.319123996221106
"4420",6.08,6.45,0.658551113771642,0.440135567883329,0.210718552610404,0.318751639447124
"4421",6.16,6.45,0.658551113771642,0.440646165210752,0.210718552610404,0.318385617807356
"4422",6.24,6.45,0.658551113771642,0.441146289570036,0.210718552610404,0.318025777334498
"4423",6.32,6.45,0.658551113771642,0.441636266006602,0.210718552610404,0.317671968875141
"4424",6.4,6.45,0.658551113771642,0.442116405853371,0.210718552610404,0.317324047751062
"4425",6.48,6.45,0.658551113771642,0.442587007465536,0.210718552610404,0.316981873697994
"4426",6.56,6.45,0.658551113771642,0.443048356911249,0.210718552610404,0.316645310653702
"4427",6.64,6.45,0.658551113771642,0.443500728616167,0.210718552610404,0.316314226617494
"4428",6.72,6.45,0.658551113771642,0.443944385968551,0.210718552610404,0.31598849345613
"4429",6.8,6.45,0.658551113771642,0.44437958187744,0.210718552610404,0.315667987031679
"4430",6.88,6.45,0.658551113771642,0.444806559311831,0.210718552610404,0.315352586749685
"4431",6.96,6.45,0.658551113771642,0.445225551795868,0.210718552610404,0.315042175526689
"4432",7.04,6.45,0.658551113771642,0.445636783874105,0.210718552610404,0.314736639741812
"4433",7.12,6.45,0.658551113771642,0.446040471553546,0.210718552610404,0.314435869023748
"4434",7.2,6.45,0.658551113771642,0.446436822713212,0.210718552610404,0.314139756257351
"4435",7.28,6.45,0.658551113771642,0.446826037502916,0.210718552610404,0.31384819714712
"4436",7.36,6.45,0.658551113771642,0.447208308689735,0.210718552610404,0.313561090757978
"4437",7.44,6.45,0.658551113771642,0.447583822022182,0.210718552610404,0.313278338786972
"4438",7.52,6.45,0.658551113771642,0.447952756546924,0.210718552610404,0.312999845751854
"4439",7.6,6.45,0.658551113771642,0.448315284917593,0.210718552610404,0.312725518840945
"4440",7.68,6.45,0.658551113771642,0.448671573683325,0.210718552610404,0.312455267866082
"4441",7.76,6.45,0.658551113771642,0.449021783570622,0.210718552610404,0.312189004936225
"4442",7.84,6.45,0.658551113771642,0.449366069723547,0.210718552610404,0.31192664494241
"4443",7.92,6.45,0.658551113771642,0.449704581970613,0.210718552610404,0.311668104814398
"4444",8,6.45,0.658551113771642,0.450037465041944,0.210718552610404,0.311413303886014
"4445",0,6.6,0.658551113771642,0.206506738609521,0.210718552610404,0.367959793563381
"4446",0.08,6.6,0.658551113771642,0.219590403756243,0.210718552610404,0.369084225629692
"4447",0.16,6.6,0.658551113771642,0.232270968114912,0.210718552610404,0.369745335742032
"4448",0.24,6.6,0.658551113771642,0.244403190388014,0.210718552610404,0.36999387214871
"4449",0.32,6.6,0.658551113771642,0.255886323329168,0.210718552610404,0.369887549004666
"4450",0.4,6.6,0.658551113771642,0.266662766839882,0.210718552610404,0.369485169222306
"4451",0.48,6.6,0.658551113771642,0.276711719657546,0.210718552610404,0.368842333182308
"4452",0.56,6.6,0.658551113771642,0.286040628374367,0.210718552610404,0.368008881377389
"4453",0.64,6.6,0.658551113771642,0.294676600160392,0.210718552610404,0.367027790101847
"4454",0.72,6.6,0.658551113771642,0.302659015102772,0.210718552610404,0.365935077762071
"4455",0.8,6.6,0.658551113771642,0.310033792911514,0.210718552610404,0.364760310353426
"4456",0.88,6.6,0.658551113771642,0.316849281880635,0.210718552610404,0.363527385946969
"4457",0.96,6.6,0.658551113771642,0.323153510236492,0.210718552610404,0.362255400686271
"4458",1.04,6.6,0.658551113771642,0.328992479421458,0.210718552610404,0.360959477836096
"4459",1.12,6.6,0.658551113771642,0.334409203663142,0.210718552610404,0.359651507972871
"4460",1.2,6.6,0.658551113771642,0.339443256883739,0.210718552610404,0.358340778715627
"4461",1.28,6.6,0.658551113771642,0.344130648342238,0.210718552610404,0.357034497336112
"4462",1.36,6.6,0.658551113771642,0.348503900369481,0.210718552610404,0.355738216157273
"4463",1.44,6.6,0.658551113771642,0.352592241923772,0.210718552610404,0.354456175033874
"4464",1.52,6.6,0.658551113771642,0.356421861172933,0.210718552610404,0.353191575026596
"4465",1.6,6.6,0.658551113771642,0.360016180960792,0.210718552610404,0.351946796179139
"4466",1.68,6.6,0.658551113771642,0.363396135049215,0.210718552610404,0.350723569220006
"4467",1.76,6.6,0.658551113771642,0.366580432317864,0.210718552610404,0.349523112159205
"4468",1.84,6.6,0.658551113771642,0.369585802116865,0.210718552610404,0.348346240511487
"4469",1.92,6.6,0.658551113771642,0.372427217776876,0.210718552610404,0.347193450887635
"4470",2,6.6,0.658551113771642,0.375118097576949,0.210718552610404,0.346064990000774
"4471",2.08,6.6,0.658551113771642,0.377670483847733,0.210718552610404,0.344960908850441
"4472",2.16,6.6,0.658551113771642,0.380095201620556,0.210718552610404,0.343881105709106
"4473",2.24,6.6,0.658551113771642,0.382401998586039,0.210718552610404,0.342825360496937
"4474",2.32,6.6,0.658551113771642,0.384599668238758,0.210718552610404,0.34179336179462
"4475",2.4,6.6,0.658551113771642,0.386696158058267,0.210718552610404,0.340784728993382
"4476",2.48,6.6,0.658551113771642,0.388698664473831,0.210718552610404,0.339799029667957
"4477",2.56,6.6,0.658551113771642,0.390613716215458,0.210718552610404,0.338835792950275
"4478",2.64,6.6,0.658551113771642,0.392447247488,0.210718552610404,0.33789452175555
"4479",2.72,6.6,0.658551113771642,0.394204662263207,0.210718552610404,0.336974700644889
"4480",2.8,6.6,0.658551113771642,0.395890890812305,0.210718552610404,0.336075803271055
"4481",2.88,6.6,0.658551113771642,0.397510439475319,0.210718552610404,0.335197297979728
"4482",2.96,6.6,0.658551113771642,0.399067434533036,0.210718552610404,0.334338652248242
"4483",3.04,6.6,0.658551113771642,0.400565660935251,0.210718552610404,0.333499336117004
"4484",3.12,6.6,0.658551113771642,0.402008596537134,0.210718552610404,0.332678825154389
"4485",3.2,6.6,0.658551113771642,0.403399442418619,0.210718552610404,0.331876602175945
"4486",3.28,6.6,0.658551113771642,0.404741149769905,0.210718552610404,0.331092159109257
"4487",3.36,6.6,0.658551113771642,0.406036443771427,0.210718552610404,0.330324998671385
"4488",3.44,6.6,0.658551113771642,0.40728784485286,0.210718552610404,0.329574634564647
"4489",3.52,6.6,0.658551113771642,0.408497687637743,0.210718552610404,0.32884059193706
"4490",3.6,6.6,0.658551113771642,0.409668137840604,0.210718552610404,0.328122409156212
"4491",3.68,6.6,0.658551113771642,0.410801207403981,0.210718552610404,0.327419636625874
"4492",3.76,6.6,0.658551113771642,0.41189876803726,0.210718552610404,0.326731837577141
"4493",3.84,6.6,0.658551113771642,0.412962563369405,0.210718552610404,0.326058588059215
"4494",3.92,6.6,0.658551113771642,0.413994219870488,0.210718552610404,0.325399476777844
"4495",4,6.6,0.658551113771642,0.414995256682048,0.210718552610404,0.32475410486567
"4496",4.08,6.6,0.658551113771642,0.415967094473427,0.210718552610404,0.324122086002503
"4497",4.16,6.6,0.658551113771642,0.416911063442541,0.210718552610404,0.323503046069322
"4498",4.24,6.6,0.658551113771642,0.417828410560874,0.210718552610404,0.322896622093306
"4499",4.32,6.6,0.658551113771642,0.418720306098277,0.210718552610404,0.322302463727821
"4500",4.4,6.6,0.658551113771642,0.419587849588705,0.210718552610404,0.321720231188664
"4501",4.48,6.6,0.658551113771642,0.420432075212741,0.210718552610404,0.321149595810009
"4502",4.56,6.6,0.658551113771642,0.42125395670438,0.210718552610404,0.32059023969156
"4503",4.64,6.6,0.658551113771642,0.422054411825275,0.210718552610404,0.320041855026257
"4504",4.72,6.6,0.658551113771642,0.422834306434554,0.210718552610404,0.3195041441149
"4505",4.8,6.6,0.658551113771642,0.423594458210516,0.210718552610404,0.318976819015063
"4506",4.88,6.6,0.658551113771642,0.424335640058197,0.210718552610404,0.318459600948054
"4507",4.96,6.6,0.658551113771642,0.4250585832191,0.210718552610404,0.31795222031
"4508",5.04,6.6,0.658551113771642,0.425763980131105,0.210718552610404,0.317454416134626
"4509",5.12,6.6,0.658551113771642,0.426452487046353,0.210718552610404,0.316965935969646
"4510",5.2,6.6,0.658551113771642,0.427124726447622,0.210718552610404,0.316486535179139
"4511",5.28,6.6,0.658551113771642,0.427781289247168,0.210718552610404,0.316015977539876
"4512",5.36,6.6,0.658551113771642,0.428422736844637,0.210718552610404,0.315554034083658
"4513",5.44,6.6,0.658551113771642,0.429049603007482,0.210718552610404,0.315100482936095
"4514",5.52,6.6,0.658551113771642,0.429662395594769,0.210718552610404,0.314655109708488
"4515",5.6,6.6,0.658551113771642,0.430261598178873,0.210718552610404,0.314217706462862
"4516",5.68,6.6,0.658551113771642,0.430847671520152,0.210718552610404,0.313788071976702
"4517",5.76,6.6,0.658551113771642,0.431421054946544,0.210718552610404,0.313366011311549
"4518",5.84,6.6,0.658551113771642,0.431982167628066,0.210718552610404,0.312951335614108
"4519",5.92,6.6,0.658551113771642,0.432531409763104,0.210718552610404,0.31254386176641
"4520",6,6.6,0.658551113771642,0.433069163668335,0.210718552610404,0.31214341256908
"4521",6.08,6.6,0.658551113771642,0.433595794809572,0.210718552610404,0.311749816143058
"4522",6.16,6.6,0.658551113771642,0.434111652750225,0.210718552610404,0.311362905845198
"4523",6.24,6.6,0.658551113771642,0.434617072033443,0.210718552610404,0.310982520225837
"4524",6.32,6.6,0.658551113771642,0.435112373012624,0.210718552610404,0.310608502652329
"4525",6.4,6.6,0.658551113771642,0.435597862620071,0.210718552610404,0.310240701214624
"4526",6.48,6.6,0.658551113771642,0.436073835085114,0.210718552610404,0.309878968616054
"4527",6.56,6.6,0.658551113771642,0.436540572609577,0.210718552610404,0.309523161902806
"4528",6.64,6.6,0.658551113771642,0.43699834599411,0.210718552610404,0.309173142422236
"4529",6.72,6.6,0.658551113771642,0.437447415227548,0.210718552610404,0.308828775662133
"4530",6.8,6.6,0.658551113771642,0.437888030051274,0.210718552610404,0.308489930663473
"4531",6.88,6.6,0.658551113771642,0.43832043044591,0.210718552610404,0.308156481006303
"4532",6.96,6.6,0.658551113771642,0.438744847151324,0.210718552610404,0.307828303434095
"4533",7.04,6.6,0.658551113771642,0.439161502103512,0.210718552610404,0.307505278429111
"4534",7.12,6.6,0.658551113771642,0.439570608870064,0.210718552610404,0.307187289851129
"4535",7.2,6.6,0.658551113771642,0.439972373049711,0.210718552610404,0.306874224949116
"4536",7.28,6.6,0.658551113771642,0.440366992658426,0.210718552610404,0.30656597402745
"4537",7.36,6.6,0.658551113771642,0.44075465847562,0.210718552610404,0.30626243071541
"4538",7.44,6.6,0.658551113771642,0.44113555439298,0.210718552610404,0.305963491464006
"4539",7.52,6.6,0.658551113771642,0.441509857723542,0.210718552610404,0.305669055731295
"4540",7.6,6.6,0.658551113771642,0.441877739505769,0.210718552610404,0.305379025745987
"4541",7.68,6.6,0.658551113771642,0.442239364786768,0.210718552610404,0.305093306413717
"4542",7.76,6.6,0.658551113771642,0.442594892888037,0.210718552610404,0.304811805283765
"4543",7.84,6.6,0.658551113771642,0.442944477660707,0.210718552610404,0.304534432391664
"4544",7.92,6.6,0.658551113771642,0.443288267720949,0.210718552610404,0.30426110029491
"4545",8,6.6,0.658551113771642,0.443626406679601,0.210718552610404,0.303991723896639
"4546",0,6.75,0.658551113771642,0.204489258861906,0.210718552610404,0.365240558981745
"4547",0.08,6.75,0.658551113771642,0.217180805334716,0.210718552610404,0.366173357319691
"4548",0.16,6.75,0.658551113771642,0.229479356271977,0.210718552610404,0.366660115472956
"4549",0.24,6.75,0.658551113771642,0.241249284275641,0.210718552610404,0.366750841061628
"4550",0.32,6.75,0.658551113771642,0.252396380164275,0.210718552610404,0.366501687309127
"4551",0.4,6.75,0.658551113771642,0.262866537017711,0.210718552610404,0.365969512307547
"4552",0.48,6.75,0.658551113771642,0.272639926354288,0.210718552610404,0.365207927456233
"4553",0.56,6.75,0.658551113771642,0.281723162852766,0.210718552610404,0.364264943721479
"4554",0.64,6.75,0.658551113771642,0.290141402738977,0.210718552610404,0.363181964012932
"4555",0.72,6.75,0.658551113771642,0.297931502465723,0.210718552610404,0.361993710330493
"4556",0.8,6.75,0.658551113771642,0.305136668225679,0.210718552610404,0.360728707088447
"4557",0.88,6.75,0.658551113771642,0.311802585172556,0.210718552610404,0.359410028687218
"4558",0.96,6.75,0.658551113771642,0.317974802425118,0.210718552610404,0.358056124469376
"4559",1.04,6.75,0.658551113771642,0.323697088128965,0.210718552610404,0.356681610196495
"4560",1.12,6.75,0.658551113771642,0.329010486270173,0.210718552610404,0.355297976139843
"4561",1.2,6.75,0.658551113771642,0.333952855515802,0.210718552610404,0.353914192384516
"4562",1.28,6.75,0.658551113771642,0.338558723968273,0.210718552610404,0.352537210884221
"4563",1.36,6.75,0.658551113771642,0.342859340811884,0.210718552610404,0.35117237841811
"4564",1.44,6.75,0.658551113771642,0.346882842938151,0.210718552610404,0.349823765345376
"4565",1.52,6.75,0.658551113771642,0.350654482051621,0.210718552610404,0.348494431943049
"4566",1.6,6.75,0.658551113771642,0.354196877173645,0.210718552610404,0.347186639100205
"4567",1.68,6.75,0.658551113771642,0.357530270778969,0.210718552610404,0.345902016842148
"4568",1.76,6.75,0.658551113771642,0.360672775716399,0.210718552610404,0.34464169639852
"4569",1.84,6.75,0.658551113771642,0.363640605886116,0.210718552610404,0.343406416022875
"4570",1.92,6.75,0.658551113771642,0.366448287366865,0.210718552610404,0.342196605210984
"4571",2,6.75,0.658551113771642,0.369108848992958,0.210718552610404,0.341012450713383
"4572",2.08,6.75,0.658551113771642,0.371633992751709,0.210718552610404,0.339853949410537
"4573",2.16,6.75,0.658551113771642,0.37403424514539,0.210718552610404,0.338720950485459
"4574",2.24,6.75,0.658551113771642,0.376319091047657,0.210718552610404,0.337613188851724
"4575",2.32,6.75,0.658551113771642,0.37849709173498,0.210718552610404,0.336530311892637
"4576",2.4,6.75,0.658551113771642,0.380575988772869,0.210718552610404,0.335471900708444
"4577",2.48,6.75,0.658551113771642,0.382562795367646,0.210718552610404,0.33443748716873
"4578",2.56,6.75,0.658551113771642,0.384463876667493,0.210718552610404,0.333426567426368
"4579",2.64,6.75,0.658551113771642,0.386285020361655,0.210718552610404,0.332438612829315
"4580",2.72,6.75,0.658551113771642,0.388031498782327,0.210718552610404,0.331473078493598
"4581",2.8,6.75,0.658551113771642,0.389708123577234,0.210718552610404,0.330529410165767
"4582",2.88,6.75,0.658551113771642,0.391319293890042,0.210718552610404,0.329607049695763
"4583",2.96,6.75,0.658551113771642,0.392869038872062,0.210718552610404,0.328705439307749
"4584",3.04,6.75,0.658551113771642,0.394361055241248,0.210718552610404,0.327824025002832
"4585",3.12,6.75,0.658551113771642,0.395798740512582,0.210718552610404,0.326962259259082
"4586",3.2,6.75,0.658551113771642,0.397185222443948,0.210718552610404,0.32611960292761
"4587",3.28,6.75,0.658551113771642,0.398523385168116,0.210718552610404,0.325295526758327
"4588",3.36,6.75,0.658551113771642,0.399815892416385,0.210718552610404,0.324489512966128
"4589",3.44,6.75,0.658551113771642,0.401065208200966,0.210718552610404,0.323701055546766
"4590",3.52,6.75,0.658551113771642,0.402273615251767,0.210718552610404,0.322929661202554
"4591",3.6,6.75,0.658551113771642,0.403443231486412,0.210718552610404,0.322174849592587
"4592",3.68,6.75,0.658551113771642,0.404576024743044,0.210718552610404,0.321436153604421
"4593",3.76,6.75,0.658551113771642,0.405673825982249,0.210718552610404,0.320713119386537
"4594",3.84,6.75,0.658551113771642,0.406738341133415,0.210718552610404,0.320005306436422
"4595",3.92,6.75,0.658551113771642,0.407771161745107,0.210718552610404,0.319312287412234
"4596",4,6.75,0.658551113771642,0.408773774571997,0.210718552610404,0.318633647995764
"4597",4.08,6.75,0.658551113771642,0.409747570218914,0.210718552610404,0.31796898669954
"4598",4.16,6.75,0.658551113771642,0.410693850947528,0.210718552610404,0.317317914550781
"4599",4.24,6.75,0.658551113771642,0.411613837734243,0.210718552610404,0.316680054917625
"4600",4.32,6.75,0.658551113771642,0.412508676665306,0.210718552610404,0.31605504308299
"4601",4.4,6.75,0.658551113771642,0.413379444734363,0.210718552610404,0.315442526017945
"4602",4.48,6.75,0.658551113771642,0.414227155109986,0.210718552610404,0.314842162007392
"4603",4.56,6.75,0.658551113771642,0.415052761926431,0.210718552610404,0.314253620295641
"4604",4.64,6.75,0.658551113771642,0.415857164645215,0.210718552610404,0.313676580842782
"4605",4.72,6.75,0.658551113771642,0.416641212036277,0.210718552610404,0.3131107338535
"4606",4.8,6.75,0.658551113771642,0.417405705810339,0.210718552610404,0.312555779531197
"4607",4.88,6.75,0.658551113771642,0.418151403941152,0.210718552610404,0.312011427761976
"4608",4.96,6.75,0.658551113771642,0.41887902370881,0.210718552610404,0.311477397712071
"4609",5.04,6.75,0.658551113771642,0.419589244485253,0.210718552610404,0.310953417672796
"4610",5.12,6.75,0.658551113771642,0.420282710297773,0.210718552610404,0.310439224513062
"4611",5.2,6.75,0.658551113771642,0.420960032177388,0.210718552610404,0.309934563557878
"4612",5.28,6.75,0.658551113771642,0.421621790323791,0.210718552610404,0.309439188210658
"4613",5.36,6.75,0.658551113771642,0.422268536096364,0.210718552610404,0.308952859747376
"4614",5.44,6.75,0.658551113771642,0.422900793853223,0.210718552610404,0.308475346946195
"4615",5.52,6.75,0.658551113771642,0.423519062645542,0.210718552610404,0.308006425901033
"4616",5.6,6.75,0.658551113771642,0.42412381778553,0.210718552610404,0.307545879719584
"4617",5.68,6.75,0.658551113771642,0.424715512298858,0.210718552610404,0.30709349814804
"4618",5.76,6.75,0.658551113771642,0.425294578258402,0.210718552610404,0.306649077736693
"4619",5.84,6.75,0.658551113771642,0.425861428039029,0.210718552610404,0.306212421119711
"4620",5.92,6.75,0.658551113771642,0.426416455463057,0.210718552610404,0.305783337212079
"4621",6,6.75,0.658551113771642,0.426960036882353,0.210718552610404,0.305361640560905
"4622",6.08,6.75,0.658551113771642,0.427492532167486,0.210718552610404,0.304947151489423
"4623",6.16,6.75,0.658551113771642,0.428014285636432,0.210718552610404,0.30453969584885
"4624",6.24,6.75,0.658551113771642,0.428525626923167,0.210718552610404,0.304139104639376
"4625",6.32,6.75,0.658551113771642,0.42902687177989,0.210718552610404,0.30374521397077
"4626",6.4,6.75,0.658551113771642,0.429518322828615,0.210718552610404,0.303357864887366
"4627",6.48,6.75,0.658551113771642,0.430000270261891,0.210718552610404,0.302976903245361
"4628",6.56,6.75,0.658551113771642,0.430472992508674,0.210718552610404,0.302602179169512
"4629",6.64,6.75,0.658551113771642,0.430936756834162,0.210718552610404,0.302233547448128
"4630",6.72,6.75,0.658551113771642,0.431391819919674,0.210718552610404,0.301870867168229
"4631",6.8,6.75,0.658551113771642,0.431838428404403,0.210718552610404,0.301514001446925
"4632",6.88,6.75,0.658551113771642,0.432276819389446,0.210718552610404,0.301162817330187
"4633",6.96,6.75,0.658551113771642,0.432707220909428,0.210718552610404,0.30081718574083
"4634",7.04,6.75,0.658551113771642,0.43312985237863,0.210718552610404,0.300476981307692
"4635",7.12,6.75,0.658551113771642,0.433544925009318,0.210718552610404,0.300142082239051
"4636",7.2,6.75,0.658551113771642,0.433952642206123,0.210718552610404,0.299812370168387
"4637",7.28,6.75,0.658551113771642,0.434353199935338,0.210718552610404,0.299487730075143
"4638",7.36,6.75,0.658551113771642,0.434746787071603,0.210718552610404,0.299168050241371
"4639",7.44,6.75,0.658551113771642,0.435133585731285,0.210718552610404,0.298853221986539
"4640",7.52,6.75,0.658551113771642,0.435513771577961,0.210718552610404,0.298543139717179
"4641",7.6,6.75,0.658551113771642,0.435887514117155,0.210718552610404,0.298237700754091
"4642",7.68,6.75,0.658551113771642,0.436254976974473,0.210718552610404,0.297936805179624
"4643",7.76,6.75,0.658551113771642,0.436616318152599,0.210718552610404,0.297640355877624
"4644",7.84,6.75,0.658551113771642,0.436971690279871,0.210718552610404,0.297348258388476
"4645",7.92,6.75,0.658551113771642,0.43732124085069,0.210718552610404,0.297060420614899
"4646",8,6.75,0.658551113771642,0.437665112431845,0.210718552610404,0.296776753197505
"4647",0,6.9,0.658551113771642,0.202621471288238,0.210718552610404,0.362613376307945
"4648",0.08,6.9,0.658551113771642,0.214945810301534,0.210718552610404,0.363361680510901
"4649",0.16,6.9,0.658551113771642,0.226886254009902,0.210718552610404,0.363680247994728
"4650",0.24,6.9,0.658551113771642,0.238316000655068,0.210718552610404,0.363618406732369
"4651",0.32,6.9,0.658551113771642,0.249146911415164,0.210718552610404,0.363230874221648
"4652",0.4,6.9,0.658551113771642,0.259328205750233,0.210718552610404,0.362572714508434
"4653",0.48,6.9,0.658551113771642,0.26884108809029,0.210718552610404,0.361695690699808
"4654",0.56,6.9,0.658551113771642,0.277691541135666,0.210718552610404,0.360646104687442
"4655",0.64,6.9,0.658551113771642,0.285903035856675,0.210718552610404,0.359463879191858
"4656",0.72,6.9,0.658551113771642,0.293510185038445,0.210718552610404,0.358182508020119
"4657",0.8,6.9,0.658551113771642,0.300553745434824,0.210718552610404,0.356829523286785
"4658",0.88,6.9,0.658551113771642,0.307076972841015,0.210718552610404,0.355427210133982
"4659",0.96,6.9,0.658551113771642,0.313123136336635,0.210718552610404,0.35399339425855
"4660",1.04,6.9,0.658551113771642,0.318733936216765,0.210718552610404,0.352542199761409
"4661",1.12,6.9,0.658551113771642,0.323948581700791,0.210718552610404,0.35108472753957
"4662",1.2,6.9,0.658551113771642,0.328803326192802,0.210718552610404,0.349629638413747
"4663",1.28,6.9,0.658551113771642,0.333331305571016,0.210718552610404,0.348183636148795
"4664",1.36,6.9,0.658551113771642,0.33756256770193,0.210718552610404,0.346751864720393
"4665",1.44,6.9,0.658551113771642,0.34152421548641,0.210718552610404,0.345338228854307
"4666",1.52,6.9,0.658551113771642,0.345240611244737,0.210718552610404,0.343945651259488
"4667",1.6,6.9,0.658551113771642,0.348733608477674,0.210718552610404,0.342576277106111
"4668",1.68,6.9,0.658551113771642,0.352022789670559,0.210718552610404,0.341231636988241
"4669",1.76,6.9,0.658551113771642,0.355125697339325,0.210718552610404,0.339912777436754
"4670",1.84,6.9,0.658551113771642,0.35805805113671,0.210718552610404,0.338620362621527
"4671",1.92,6.9,0.658551113771642,0.360833947477946,0.210718552610404,0.337354756517608
"4672",2,6.9,0.658551113771642,0.363466040415657,0.210718552610404,0.336116087837691
"4673",2.08,6.9,0.658551113771642,0.365965703882644,0.210718552610404,0.334904301280843
"4674",2.16,6.9,0.658551113771642,0.368343176200198,0.210718552610404,0.33371919887439
"4675",2.24,6.9,0.658551113771642,0.370607688183622,0.210718552610404,0.332560472413904
"4676",2.32,6.9,0.658551113771642,0.372767576333338,0.210718552610404,0.331427730029175
"4677",2.4,6.9,0.658551113771642,0.37483038265894,0.210718552610404,0.330320516114568
"4678",2.48,6.9,0.658551113771642,0.376802942592748,0.210718552610404,0.329238328666051
"4679",2.56,6.9,0.658551113771642,0.378691462392202,0.210718552610404,0.328180632255859
"4680",2.64,6.9,0.658551113771642,0.380501587282306,0.210718552610404,0.327146868486222
"4681",2.72,6.9,0.658551113771642,0.382238461466601,0.210718552610404,0.326136464619793
"4682",2.8,6.9,0.658551113771642,0.383906781023706,0.210718552610404,0.325148839887971
"4683",2.88,6.9,0.658551113771642,0.385510840563728,0.210718552610404,0.324183411095517
"4684",2.96,6.9,0.658551113771642,0.387054574437202,0.210718552610404,0.323239596644163
"4685",3.04,6.9,0.658551113771642,0.38854159317219,0.210718552610404,0.322316819797917
"4686",3.12,6.9,0.658551113771642,0.389975215737857,0.210718552610404,0.321414511253386
"4687",3.2,6.9,0.658551113771642,0.391358498151711,0.210718552610404,0.320532111011759
"4688",3.28,6.9,0.658551113771642,0.392694258884027,0.210718552610404,0.319669069957388
"4689",3.36,6.9,0.658551113771642,0.393985101451479,0.210718552610404,0.318824850897775
"4690",3.44,6.9,0.658551113771642,0.395233434542294,0.210718552610404,0.317998929326377
"4691",3.52,6.9,0.658551113771642,0.396441489969932,0.210718552610404,0.317190794016279
"4692",3.6,6.9,0.658551113771642,0.397611338715967,0.210718552610404,0.316399947357355
"4693",3.68,6.9,0.658551113771642,0.398744905287408,0.210718552610404,0.315625905501389
"4694",3.76,6.9,0.658551113771642,0.399843980586027,0.210718552610404,0.314868198364557
"4695",3.84,6.9,0.658551113771642,0.400910233458612,0.210718552610404,0.314126369798184
"4696",3.92,6.9,0.658551113771642,0.401945221087418,0.210718552610404,0.313399977133252
"4697",4,6.9,0.658551113771642,0.402950398339771,0.210718552610404,0.312688591306483
"4698",4.08,6.9,0.658551113771642,0.403927126205346,0.210718552610404,0.311991796419615
"4699",4.16,6.9,0.658551113771642,0.404876679412401,0.210718552610404,0.31130918960927
"4700",4.24,6.9,0.658551113771642,0.405800253320494,0.210718552610404,0.310640380572381
"4701",4.32,6.9,0.658551113771642,0.406698970158749,0.210718552610404,0.309984991470065
"4702",4.4,6.9,0.658551113771642,0.407573884692786,0.210718552610404,0.30934265619046
"4703",4.48,6.9,0.658551113771642,0.408425989358609,0.210718552610404,0.308713020601458
"4704",4.56,6.9,0.658551113771642,0.409256218946288,0.210718552610404,0.308095741755692
"4705",4.64,6.9,0.658551113771642,0.410065454858347,0.210718552610404,0.307490487670472
"4706",4.72,6.9,0.658551113771642,0.410854528994247,0.210718552610404,0.30689693703168
"4707",4.8,6.9,0.658551113771642,0.411624227304124,0.210718552610404,0.306314778506489
"4708",4.88,6.9,0.658551113771642,0.412375293020333,0.210718552610404,0.305743711178191
"4709",4.96,6.9,0.658551113771642,0.413108429641106,0.210718552610404,0.305183443386999
"4710",5.04,6.9,0.658551113771642,0.413824303645657,0.210718552610404,0.304633692855903
