"","rhoB","mort","bTBprev","brucprev","finalN","bTB_inS","bTB_inB","bruc_inS","bruc_inTB"
"5487",2.56,8.1,0.247082346229325,0.351039523379381,345.53972223295,0.18788023436687,0.356528229591252,0.3000115915215,0.506533557322006
"5488",2.64,8.1,0.241832139696775,0.354367796322813,346.277927610955,0.181251111699677,0.35220634133886,0.30277887432452,0.516104208430146
"5489",2.72,8.1,0.236924789564607,0.357423865886257,347.018507975883,0.17505660196036,0.348151332080972,0.30532543538859,0.525219818721831
"5490",2.8,8.1,0.23232614480055,0.360237084624546,347.757940901228,0.169255596051915,0.344336262203679,0.307675442895491,0.533916194982085
"5491",2.88,8.1,0.228006572180677,0.36283280226044,348.493473691216,0.163812084695225,0.340737894835658,0.309849680607485,0.542225094816904
"5492",2.96,8.1,0.223940216695083,0.365233028061683,349.222961272076,0.15869437053985,0.337336062671302,0.311866123750346,0.550174834436295
"5493",3.04,8.1,0.220104405035412,0.367456964346808,349.944740738253,0.153874426231828,0.334113162273514,0.313740400085963,0.557790782685997
"5494",3.12,8.1,0.216479161208065,0.369521440162098,350.657533520894,0.14932736748691,0.331053747671231,0.315486162349802,0.565095766852848
"5495",3.2,8.1,0.213046807912158,0.371441265653135,351.360368414822,0.145031015721846,0.328144198019226,0.31711539127512,0.572110408146784
"5496",3.28,8.1,0.209791640046513,0.373229525102432,352.052521139564,0.140965535163532,0.325372449016587,0.318638644229702,0.578853402361276
"5497",3.36,8.1,0.206699651575909,0.374897819531359,352.733465985758,0.137113126978962,0.322727769080464,0.320065260408957,0.585341755576464
"5498",3.44,8.1,0.203758307858658,0.376456469583376,353.402837165416,0.133457771478238,0.320200574592291,0.321403531414637,0.591590984124186
"5499",3.52,8.1,0.200956353944346,0.377914685777154,354.060397774945,0.129985009093661,0.317782275306638,0.322660843787173,0.597615284915631
"5500",3.6,8.1,0.19828365312737,0.37928071245017,354.706014945825,0.126681753904075,0.315465145394626,0.323843798825457,0.603427681562893
"5501",3.68,8.1,0.195731048491234,0.38056194949995,355.339639296315,0.123536132842126,0.313242212874485,0.32495831377361,0.609040150329196
"5502",3.76,8.1,0.193290246078087,0.381765056551816,355.961288720415,0.120537348184914,0.311107167618606,0.326009707746364,0.614463729285186
"5503",3.84,8.1,0.190953714107488,0.382896041982392,356.571034965254,0.117675558186125,0.309054282139435,0.327002775003953,0.619708613377835
"5504",3.92,8.1,0.188714595751434,0.383960339282883,357.168992513877,0.11494177314937,0.307078343139511,0.327941847679409,0.624784237534929
"5505",4,8.1,0.186566634439612,0.384962873191235,357.755309730367,0.112327765350082,0.305174593601624,0.328830849751428,0.629699349675918
"5506",4.08,8.1,0.184504108625001,0.385908116799624,358.330161507188,0.10982599000146,0.303338682200978,0.329673343596697,0.634462074980571
"5507",4.16,8.1,0.182521775044318,0.386800141220454,358.893743228034,0.107429515961768,0.301566619546102,0.330472570333348,0.639079972783983
"5508",4.24,8.1,0.180614819080561,0.387642658905634,359.446265713908,0.105131964701818,0.299854740032688,0.331231484915748,0.643560087170273
"5509",4.32,8.1,0.178778811488395,0.388439061484205,359.987951399,0.102927456669433,0.298199668812925,0.331952786666024,0.647908991699007
"5510",4.4,8.1,0.177009669903147,0.389192452978185,360.519030690743,0.100810563439057,0.296598292314573,0.33263894608691,0.652132829795177
"5511",4.48,8.1,0.175303625244089,0.389905678974426,361.039739402065,0.0987762655732829,0.295047732744772,0.333292228294399,0.6562373505142
"5512",4.56,8.1,0.173657191930708,0.390581352395613,361.550316509157,0.0968199150541533,0.293545325535932,0.333914713680477,0.66022794082138
"5513",4.64,8.1,0.172067141337715,0.391221876253736,362.051002216494,0.0949372016914918,0.292088599217632,0.334508316148927,0.664109654695594
"5514",4.72,8.1,0.170530478370452,0.391829463807768,362.542036583535,0.0931241232526934,0.290675257783338,0.335074799206989,0.667887239206647
"5515",4.8,8.1,0.169044420406538,0.392406156468581,363.023658205484,0.0913769585608039,0.289303164777073,0.335615790269624,0.671565158266396
"5516",4.88,8.1,0.167606378668269,0.392953839758743,363.496103318259,0.0896922434921435,0.287970329345591,0.336132793351017,0.675147614023133
"5517",4.96,8.1,0.166213941426134,0.393474257546425,363.959604952353,0.0880667492966261,0.286674893617956,0.336627200391159,0.678638566390373
"5518",5.04,8.1,0.164864858946387,0.393969024709464,364.414392388166,0.0864974631131478,0.285415121401212,0.337100301321917,0.682041750645813
"5519",5.12,8.1,0.16355703001083,0.39443963859007,364.860690589812,0.0849815703660601,0.28418938813417,0.337553293139579,0.685360693694137
"5520",5.2,8.1,0.162288489713519,0.394887489151635,365.298719918201,0.0835164388661189,0.282996171730362,0.337987287963467,0.688598728667685
"5521",5.28,8.1,0.16105739849143,0.395313868219091,365.728695772034,0.0820996043887107,0.281834044413362,0.338403320341235,0.691759008505318
"5522",5.36,8.1,0.159862032172116,0.395719977699683,366.150828466803,0.0807287576179462,0.280701665263829,0.338802353757603,0.694844518170973
"5523",5.44,8.1,0.15870077299053,0.396106937080298,366.565323050393,0.0794017322664362,0.279597773539044,0.339185286552111,0.697858086032325
"5524",5.52,8.1,0.157572101426147,0.396475790161465,366.972379239309,0.0781164942768738,0.278521182585622,0.339552957236314,0.700802394223934
"5525",5.6,8.1,0.156474588782762,0.396827511162812,367.372191370771,0.0768711319746451,0.27747077431007,0.339906149311118,0.703679988210414
"5526",5.68,8.1,0.15540689042051,0.39716301022483,367.76494843667,0.0756638470878196,0.276445494118717,0.340245595610681,0.706493285530601
"5527",5.76,8.1,0.154367739643167,0.397483138485018,368.150834056428,0.0744929465432181,0.275444346404825,0.340571982289968,0.709244584004572
"5528",5.84,8.1,0.153355942030731,0.397788692578021,368.530026587488,0.0733568349518798,0.274466390279826,0.340885952385052,0.711936069123051
"5529",5.92,8.1,0.152370370339892,0.398080418835534,368.90269915422,0.0722540077346638,0.273510735808817,0.341188109109296,0.714569821047967
"5530",6,8.1,0.151409959791592,0.398359017055821,369.269019753213,0.0711830448130551,0.272576540488075,0.341479018824388,0.717147820993845
"5531",6.08,8.1,0.150473703758497,0.398625143953774,369.629151359494,0.070142604815828,0.271663006027609,0.34175921375666,0.71967195715787
"5532",6.16,8.1,0.149560649809627,0.39887941632547,369.98325202019,0.0691314197488565,0.270769375403963,0.34202919448684,0.722144030247408
"5533",6.24,8.1,0.148669896072183,0.39912241392705,370.331474987238,0.0681482900951324,0.269894930141682,0.342289432216456,0.724565758575087
"5534",6.32,8.1,0.147800587908314,0.399354682145978,370.673968818639,0.0671920803007431,0.269038987852727,0.34254037086307,0.726938782851468
"5535",6.4,8.1,0.146951914810843,0.399576734402796,371.010877520765,0.0662617146029374,0.268200899897357,0.342782428956604,0.72926467057488
"5536",6.48,8.1,0.146123107548459,0.399789054369709,371.3423406741,0.0653561731772536,0.267380049239942,0.343016001388478,0.731544920145588
"5537",6.56,8.1,0.145313435589825,0.399992098059304,371.668493550132,0.0644744885962776,0.266575848562549,0.343241461041666,0.733780964751613
"5538",6.64,8.1,0.144522204632967,0.400186295670239,371.989467248968,0.0636157425241659,0.265787738377491,0.343459160255959,0.735974175912867
"5539",6.72,8.1,0.143748754387559,0.400372053343155,372.305388825175,0.0627790626784498,0.265015185387322,0.343669432202739,0.738125866848011
"5540",6.8,8.1,0.142992456477968,0.400549754746639,372.616381413609,0.0619636199982031,0.264257680897125,0.343872592138745,0.740237295591659
"5541",6.88,8.1,0.142252712532923,0.400719762566174,372.922564354647,0.0611686260291423,0.263514739394066,0.344068938573967,0.742309667931559
"5542",6.96,8.1,0.141528952387766,0.400882419860869,373.22405331664,0.0603933304861774,0.262785897188772,0.344258754343007,0.744344140142528
"5543",7.04,8.1,0.140820632423185,0.401038051323991,373.520960417111,0.0596370189913646,0.262070711165461,0.344442307598411,0.746341821552458
"5544",7.12,8.1,0.140127234030961,0.401186964458104,373.813394340154,0.0588990109730073,0.261368757635067,0.344619852734091,0.748303776956239
"5545",7.2,8.1,0.139448262162614,0.401329450645344,374.101460450774,0.0581786577014768,0.260679631229471,0.344791631233284,0.750231028865432
"5546",7.28,8.1,0.138783243997269,0.401465786154685,374.385260906748,0.0574753404660761,0.260002943901416,0.344957872461354,0.752124559633211
"5547",7.36,8.1,0.138131727695624,0.401596233072759,374.664894768918,0.0567884688737782,0.259338323984367,0.345118794399927,0.753985313446739
"5548",7.44,8.1,0.137493281233166,0.40172104016676,374.940458103688,0.0561174792592608,0.258685415307931,0.34527460432896,0.75581419820247
"5549",7.52,8.1,0.136867491308608,0.401840443682393,375.212044088209,0.0554618332005055,0.258043876366983,0.345425499458463,0.757612087263494
"5550",7.6,8.1,0.136253962333812,0.401954668096334,375.479743106379,0.0548210161336778,0.257413379560634,0.345571667521605,0.759379821126671
"5551",7.68,8.1,0.135652315489711,0.402063926813552,375.74364285099,0.0541945360595118,0.256793610479769,0.345713287324563,0.761118208984471
"5552",7.76,8.1,0.135062187821068,0.402168422804642,376.003828409638,0.0535819223230845,0.256184267205748,0.34585052925546,0.762828030195938
"5553",7.84,8.1,0.134483231411138,0.402268349214762,376.26038235576,0.0529827244799243,0.255585059688012,0.345983555764424,0.764510035681208
"5554",7.92,8.1,0.13391511260622,0.402363889929087,376.513384839715,0.0523965112331817,0.254995709156746,0.346112521810186,0.766164949233436
"5555",8,8.1,0.133357511274267,0.402455220093516,376.762913666113,0.0518228694304424,0.254415947549491,0.346237575275572,0.767793468758955
"5556",0,8.25,0.658551110599581,-6.70585710708724e-34,409.193863252893,0.658551110599581,0.138722651404408,-1.69149849612775e-33,-1.41257719083835e-34
"5557",0.08,8.25,0.658551110599581,5.73450328991603e-35,409.193863252893,0.658551110599581,-0.210691021854405,2.03330919016525e-34,-1.83464629932799e-35
"5558",0.16,8.25,0.658551110599581,5.28391800503999e-31,409.193863252893,0.658551110599581,0.124780044767125,1.35440196860679e-30,1.00117897396669e-31
"5559",0.24,8.25,0.658551110599487,5.91691469399632e-28,409.193863252906,0.658551110599487,0.299671017002103,1.21358920141959e-27,2.6924680792816e-28
"5560",0.32,8.25,0.658551110599099,-8.19630676025692e-24,409.193863252814,0.658551110599099,0.245156967542202,-1.81196227075804e-23,-3.05121603782926e-24
"5561",0.4,8.25,0.65855111058873,-2.15999548944377e-20,409.193863240212,0.65855111058873,0.387658322177886,-3.87365518855467e-20,-1.27148859653583e-20
"5562",0.48,8.25,0.658551118404884,2.50929669377177e-16,409.193863463377,0.658551118404884,0.272110480947015,5.34923633387854e-16,1.03683056804285e-16
"5563",0.56,8.25,0.658551102937418,-6.31046263916679e-16,409.193863379358,0.658551102937418,0.471993617052568,-9.75831107230275e-16,-4.52280479533033e-16
"5564",0.64,8.25,0.658551100529669,6.7667841046734e-17,409.193862361977,0.658551100529669,2.69467057516268,-3.35847323814994e-16,2.76884420976234e-16
"5565",0.72,8.25,0.658551099979517,-6.47698360616536e-16,409.193864230058,0.658551099979517,0.304061400989412,-1.32013396335993e-15,-2.99050553485879e-16
"5566",0.8,8.25,0.658551080608593,-3.0533144640047e-15,409.19386531791,0.658551080608593,0.565836818934598,-3.88238663296424e-15,-2.62345290197201e-15
"5567",0.88,8.25,0.65855130077451,7.72342000294882e-12,409.193791267671,0.658551300774202,0.698398174651431,6.82210117100107e-12,8.19073992532092e-12
"5568",0.96,8.25,0.6585518523794,1.79286527932907e-07,409.193383642649,0.658551844087154,0.704803203183994,1.55001012970393e-07,1.91878162240823e-07
"5569",1.04,8.25,0.655446156693445,0.00316889979598203,407.889794265432,0.655278219185628,0.708273744013968,0.00268303863397698,0.00342430648190532
"5570",1.12,8.25,0.575069288781602,0.0820897453599033,378.819415110784,0.569826773087543,0.633689995845449,0.0707651722268132,0.0904577090289147
"5571",1.2,8.25,0.512367445672556,0.138552908932917,362.214777431969,0.502099337362693,0.576208992576319,0.12041336522158,0.155816753677547
"5572",1.28,8.25,0.46725314626279,0.177328397718334,353.201662166329,0.452429048855216,0.536025909811017,0.154436917682143,0.203428519385166
"5573",1.36,8.25,0.43251749174114,0.206326490061065,347.883945239615,0.413459052153187,0.505829351198705,0.179671609211716,0.241298899109396
"5574",1.44,8.25,0.404596846490639,0.229124401180895,344.6412254967,0.381583455983663,0.482024048030455,0.199328688673565,0.272971656397535
"5575",1.52,8.25,0.381471188962684,0.247649190924949,342.670833467988,0.354765093145642,0.46260350649679,0.215165089236151,0.300319886318285
"5576",1.6,8.25,0.361888347216721,0.263059420484956,341.528023143788,0.331739577876842,0.446347788007841,0.228241295079963,0.324453637015753
"5577",1.68,8.25,0.345020255991187,0.276106712030365,340.946195155241,0.31166658655463,0.432466509132714,0.239243743892595,0.346086653830938
"5578",1.76,8.25,0.330291832782337,0.287306617625665,340.755990564085,0.293957907489952,0.42042184205802,0.248640599531323,0.365706824780139
"5579",1.84,8.25,0.317288087799862,0.29702807939,340.844953872729,0.278184801581341,0.409833251447855,0.256764372658106,0.383663894827658
"5580",1.92,8.25,0.305700196569523,0.305544052122785,341.135785051923,0.264024511803056,0.40042279701569,0.263858994709648,0.400218270499832
"5581",2,8.25,0.295292463084566,0.31306195086836,341.573865933154,0.25122760455103,0.391982041209046,0.270108205703689,0.415569910740061
"5582",2.08,8.25,0.285881170271968,0.319742886014206,342.119738596812,0.239597091726977,0.384351144340783,0.275653481864902,0.429876315454677
"5583",2.16,8.25,0.277320535212939,0.325714315473326,342.744378593259,0.228974560252253,0.377405171570117,0.280605798615052,0.443264206956999
"5584",2.24,8.25,0.269493088658604,0.331078652268549,343.426119823141,0.219230650567721,0.371044842592744,0.2850536012991,0.455837390963382
"5585",2.32,8.25,0.262302907569022,0.335919290035144,344.148594313159,0.210258334109795,0.365190113864934,0.289068356708663,0.467682211052431
"5586",2.4,8.25,0.255670744249545,0.340304925472271,344.899316844705,0.201968050282753,0.359775622101657,0.292708512426483,0.478871435311912
"5587",2.48,8.25,0.249530448800364,0.344292725240132,345.668691270457,0.194284112478078,0.354747381876971,0.296022379597931,0.489467090951851
"5588",2.56,8.25,0.243826295620654,0.347930690232299,346.449298929981,0.187142002431893,0.350060350195107,0.299050270667058,0.499522575923624
"5589",2.64,8.25,0.238510951908084,0.351259448047613,347.235381941665,0.180486298368172,0.345676598194772,0.301826109697376,0.509084258452273
"5590",2.72,8.25,0.233543914706483,0.354313633806472,348.022460552976,0.174269066195423,0.341563922659897,0.304378663915638,0.518192712350991
"5591",2.8,8.25,0.228890290921879,0.357122965500204,348.807048133373,0.168448592783279,0.337694774008119,0.306732496800324,0.526883681443969
"5592",2.88,8.25,0.224519835138038,0.359713093066508,349.586434162132,0.162988376715453,0.334045420811449,0.308908715369089,0.535188846325819
"5593",2.96,8.25,0.220406183713719,0.362106274167497,350.35852020486,0.157856317203417,0.330595291843135,0.31092556112817,0.543136437324843
"5594",3.04,8.25,0.216526236301853,0.364321918589302,351.121691039224,0.15302405251133,0.327326449787921,0.312798883322864,0.550751734424988
"5595",3.12,8.25,0.212859656480849,0.366377029558544,351.874716547145,0.148466420082333,0.324223171197719,0.314542519919827,0.558057474776387
"5596",3.2,8.25,0.209388461340377,0.368286564828699,352.616673559798,0.144161008619677,0.321271603873237,0.31616860776533,0.565074190860704
"5597",3.28,8.25,0.20609668394285,0.370063734191724,353.346884540799,0.140087785811598,0.318459487852126,0.317687836575589,0.571820492250236
"5598",3.36,8.25,0.202970093266798,0.371720246138859,354.064869080275,0.136228786403511,0.31577592583577,0.319109658387761,0.578313302157799
"5599",3.44,8.25,0.199995959824567,0.373266513731553,354.770304760476,0.132567848697694,0.313211192384736,0.320442461555798,0.584568058003299
"5600",3.52,8.25,0.19716285981547,0.374711827453248,355.462996420819,0.129090391955727,0.310756576133583,0.321693715935658,0.59059888178287
"5601",3.6,8.25,0.194460508482184,0.376064500884158,356.142850779142,0.125783225654788,0.308404245894481,0.32287009491147,0.596418726393945
"5602",3.68,8.25,0.191879619679648,0.377331994454823,356.809856347561,0.12263438687071,0.306147139106271,0.323977578384335,0.602039501581627
"5603",3.76,8.25,0.189411785280215,0.37852102064355,357.464066890905,0.11963299976851,0.303978866196403,0.325021540126751,0.607472182982217
"5604",3.84,8.25,0.187049372328497,0.379637634140108,358.105588126179,0.116769154522071,0.301893629774935,0.326006822246374,0.612726907035255
"5605",3.92,8.25,0.184785434408826,0.380687309280434,358.734566839909,0.114033802167737,0.299886155309801,0.326937798923912,0.617813053937814
"5606",4,8.25,0.182613635042586,0.381675006828652,359.351181994833,0.111418663022254,0.297951631507388,0.327818431192478,0.622739320443789
"5607",4.08,8.25,0.180528181212345,0.382605231764303,359.955637461551,0.108916146631076,0.296085658796515,0.328652314190397,0.627513783970809
"5608",4.16,8.25,0.178523765413149,0.383482083454457,360.548156024858,0.106519281524047,0.294284204569412,0.329442718077596,0.632143959292175
"5609",4.24,8.25,0.17659551546014,0.384309299529254,361.128974630982,0.10422165370824,0.292543564836989,0.330192623613041,0.636636848854016
"5610",4.32,8.25,0.174738949783234,0.385090293970555,361.698340246944,0.10201735194849,0.290860329747106,0.330904753122834,0.640998987493243
"5611",4.4,8.25,0.172949938829846,0.385828190783202,362.256506678741,0.0999009198036277,0.289231354362943,0.33158159764062,0.645236482456459
"5612",4.48,8.25,0.171224670693543,0.386525853414792,362.803731957168,0.0978673128950484,0.287653732484873,0.332225440649324,0.649355049049358
"5613",4.56,8.25,0.169559620664529,0.387185910755283,363.340276022639,0.0959118608289645,0.286124773514501,0.332838379021987,0.653360042849143
"5614",4.64,8.25,0.167951524527305,0.387810780140911,363.866399098472,0.0940302334833635,0.284641982380809,0.333422341451136,0.657256488493562
"5615",4.72,8.25,0.16639735452517,0.388402687673737,364.382360163418,0.0922184106733337,0.283203041331058,0.333979104762551,0.661049105764004
"5616",4.8,8.25,0.164894298167475,0.38896368630459,364.888415886492,0.0904726551538489,0.281805794040619,0.334510308359241,0.664742333059348
"5617",4.88,8.25,0.163439739143863,0.389495671929513,365.384819595603,0.0887894882677244,0.280448231242532,0.335017467090103,0.668340348812623
"5618",4.96,8.25,0.162031240398144,0.390000397721994,365.871820673696,0.0871656681932975,0.27912847808308,0.33550198266059,0.671847090724258
"5619",5.04,8.25,0.160666528813679,0.390479486987716,366.349663860475,0.0855981702226104,0.277844782637951,0.335965153876769,0.675266273490584
"5620",5.12,8.25,0.15934348153921,0.390934444583891,366.81858897791,0.0840841690860948,0.276595505694514,0.336408185722046,0.678601404642195
"5621",5.2,8.25,0.158060113627063,0.391366667306285,367.27883042609,0.082621022865908,0.275379111541141,0.336832197603055,0.68185579939485
"5622",5.28,8.25,0.156814566914354,0.391777453090626,367.730617083858,0.0812062585273077,0.274194159670145,0.337238230648903,0.685032593856948
"5623",5.36,8.25,0.155605099913908,0.392168009375928,368.174172048069,0.0798375587112915,0.273039297229403,0.337627254346282,0.688134757376849
"5624",5.44,8.25,0.154430078747422,0.392539460584534,368.60971267927,0.0785127498385096,0.271913252289559,0.338000172453666,0.691165103620148
"5625",5.52,8.25,0.1532879688458,0.392892855010159,369.037450332137,0.0772297911628363,0.270814827676155,0.33835782845185,0.694126301143719
"5626",5.6,8.25,0.152177327456557,0.39322917086937,369.457590565231,0.0759867649274462,0.269742895381007,0.338701010329586,0.697020882620357
"5627",5.68,8.25,0.151096796804219,0.393549321940816,369.870333033222,0.0747818672895377,0.268696391492828,0.339030455035865,0.699851253742754
"5628",5.76,8.25,0.150045097832336,0.393854162564651,370.275871618085,0.0736134000700736,0.267674311511414,0.339346852437305,0.702619701166124
"5629",5.84,8.25,0.149021024574654,0.394144492305269,370.674394455871,0.0724797632114273,0.266675706215863,0.33965084898155,0.705328400046969
"5630",5.92,8.25,0.148023438891857,0.394421060060784,371.066084088,0.0713794478447408,0.265699677690745,0.339943050958452,0.707979420807507
"5631",6,8.25,0.14705126578708,0.394684567971331,371.451117481774,0.0703110299534714,0.264745375912453,0.34022402756093,0.710574735655179
"5632",6.08,8.25,0.146103488983222,0.394935674803458,371.829666253566,0.0692731645463813,0.263811995395419,0.34049431357263,0.713116224313448
"5633",6.16,8.25,0.145179146959145,0.39517499919109,372.201896725852,0.0682645803003473,0.26289877228172,0.340754411911148,0.715605679602207
"5634",6.24,8.25,0.144277329254298,0.395403122512617,372.567970098513,0.0672840746328581,0.262004981570013,0.341004795901557,0.718044812460082
"5635",6.32,8.25,0.143397173109351,0.395620591583331,372.92804256329,0.0663305091647247,0.261129934634958,0.341245911391614,0.720435256709126
"5636",6.4,8.25,0.142537860317753,0.395827921064723,373.282265464441,0.0654028055237101,0.260272976851088,0.341478178659801,0.722778573402381
"5637",6.48,8.25,0.141698614382088,0.396025595733548,373.630785430857,0.0644999414870011,0.25943348549719,0.341701994195374,0.725076254946379
"5638",6.56,8.25,0.14087869785967,0.396214072543907,373.973744513139,0.063620947405506,0.258610867773875,0.34191773232405,0.727329728919466
"5639",6.64,8.25,0.140077409895699,0.396393782506717,374.311280336171,0.0627649028943174,0.25780455894662,0.342125746693904,0.729540361607333
"5640",6.72,8.25,0.139294083976712,0.396565132455079,374.643526232889,0.0619309337778392,0.257014020684466,0.342326371661141,0.731709461347894
"5641",6.8,8.25,0.13852808579567,0.396728506624599,374.970611390103,0.0611182092409621,0.256238739432548,0.342519923545838,0.733838281605866
"5642",6.88,8.25,0.137778811348823,0.396884268178338,375.292660971258,0.0603259392100308,0.255478225024466,0.342706701822363,0.735928023922543
"5643",6.96,8.25,0.137045685105436,0.397032760555373,375.609796262872,0.0595533719024604,0.254732009288903,0.342886990189898,0.737979840605565
"5644",7.04,8.25,0.136328158328823,0.397174308742139,375.922134797574,0.0587997915532495,0.253999644789245,0.34306105757588,0.739994837285119
"5645",7.12,8.25,0.135625707510863,0.397309220441659,376.229790482645,0.0580645163004399,0.253280703642391,0.343229159060529,0.741974075298467
"5646",7.2,8.25,0.134937832955953,0.397437787188897,376.532873723359,0.0573468962305941,0.252574776483663,0.343391536747641,0.743918573956682
"5647",7.28,8.25,0.13426405738413,0.397560285323716,376.831491544293,0.0566463115304391,0.251881471376674,0.343548420545842,0.745829312619184
"5648",7.36,8.25,0.133603924689151,0.39767697694131,377.125747703953,0.0559621707842598,0.251200412892376,0.343700028914631,0.747707232687011
"5649",7.44,8.25,0.13295699877438,0.397788110769342,377.41574280931,0.0552939093836301,0.250531241239895,0.343846569554683,0.749553239469775
"5650",7.52,8.25,0.132322862434634,0.397893922959158,377.701574425313,0.0546409880313313,0.249873611403858,0.343988240039596,0.751368203922942
"5651",7.6,8.25,0.131701116343773,0.39799463784908,377.983337176114,0.0540028913535312,0.24922719238973,0.344125228416264,0.75315296431034
"5652",7.68,8.25,0.13109137809425,0.39809046865782,378.261122857955,0.0533791265999444,0.248591666493995,0.344257713754443,0.7549083277458
"5653",7.76,8.25,0.130493281291666,0.398181618135026,378.535020524663,0.0527692224207927,0.24796672861134,0.34438586666443,0.756635071666464
"5654",7.84,8.25,0.129906474721993,0.39826827917043,378.805116592529,0.0521727277306649,0.247352085607829,0.344509849777823,0.758333945209963
"5655",7.92,8.25,0.129330621553325,0.398350635355176,379.071494924188,0.0515892106347129,0.246747455705156,0.344629818195829,0.760005670520146
"5656",8,8.25,0.128765398614832,0.398428861519319,379.334236930404,0.0510182574345097,0.246152567945678,0.344745919910819,0.761650943977715
"5657",0,8.4,0.658551110599581,-5.93698556682653e-34,409.193863252893,0.658551110599581,0.147383631260735,-1.48249744907176e-33,-1.32869640259935e-34
"5658",0.08,8.4,0.658551110599581,7.64433663842564e-35,409.193863252893,0.658551110599581,0.147006791008658,1.90967592580864e-34,1.70642700394465e-35
"5659",0.16,8.4,0.658551110599581,-1.98372648517121e-31,409.193863252893,0.658551110599581,0.22940390783133,-4.47695665400675e-31,-6.91023977398595e-32
"5660",0.24,8.4,0.658551110599501,-1.09233336432812e-27,409.193863252892,0.658551110599501,0.199337127465542,-2.56141049626416e-27,-3.30638870051741e-28
"5661",0.32,8.4,0.658551110600224,1.27853027920588e-23,409.193863252981,0.658551110600224,0.249267495010376,2.81106270663401e-23,4.83935164428007e-24
"5662",0.4,8.4,0.658551110562632,-1.74189960504809e-20,409.193863251165,0.658551110562632,0.208990320567594,-4.03533146780162e-20,-5.5278952691242e-21
"5663",0.48,8.4,0.658551107729479,-7.03746775511295e-17,409.193863171605,0.658551107729479,0.272457465716768,-1.49950907482661e-16,-2.91155934158596e-17
"5664",0.56,8.4,0.658551107091381,-3.47072972542229e-16,409.193862696669,0.658551107091381,0.39230451134912,-6.1770497438107e-16,-2.06754329966941e-16
"5665",0.64,8.4,0.658551115197915,-4.89832349458061e-16,409.193864644856,0.658551115197915,0.745043527826671,-3.65752923300916e-16,-5.54165672582883e-16
"5666",0.72,8.4,0.658551099168955,-3.95012826967069e-16,409.193863302897,0.658551099168955,0.422125201231193,-6.68527435112885e-16,-2.53199591167331e-16
"5667",0.8,8.4,0.658551115531428,8.96249056663235e-16,409.193861744327,0.658551115531428,0.705241792833027,7.73693449103835e-16,9.59792302585394e-16
"5668",0.88,8.4,0.658551206318863,1.65956707459222e-12,409.1938277327,0.658551206318803,0.695040669477212,1.48221482515451e-12,1.75152152102872e-12
"5669",0.96,8.4,0.658551833090615,3.62503177229819e-08,409.193611460932,0.658551831527926,0.701660121639714,3.16736665417983e-08,3.86232352032431e-08
"5670",1.04,8.4,0.657741225844408,0.000790463178544977,408.857441702286,0.657701754445361,0.707636274000907,0.000675228153652637,0.000850426271642582
"5671",1.12,8.4,0.585494708541667,0.0707344998446853,382.148322793635,0.58126818788476,0.641020086409336,0.0612592050460626,0.0774426045890294
"5672",1.2,8.4,0.517662422106994,0.131136369333248,363.593612065039,0.508532830569306,0.578151896463125,0.114690688106023,0.146459811235121
"5673",1.28,8.4,0.469972834403772,0.171597185680916,353.896657894267,0.45643889669469,0.535309291074283,0.15044439802255,0.195452930665084
"5674",1.36,8.4,0.433708456485992,0.201495515691521,348.303769637634,0.416078303363099,0.503574807006804,0.176635959710305,0.233954546907414
"5675",1.44,8.4,0.404788063374802,0.22483605738941,344.953655332472,0.38332342641433,0.478791374081174,0.196881959715691,0.265940561495249
"5676",1.52,8.4,0.380963007388118,0.243714619641252,342.954441432367,0.355910640535604,0.458704502017492,0.213107823892263,0.293448421681086
"5677",1.6,8.4,0.360865910682288,0.259368259073058,341.822749285149,0.332463218515886,0.441970419851582,0.226455079041195,0.317661200366521
"5678",1.68,8.4,0.343604906754744,0.272589531350172,341.27334549187,0.312079495537617,0.427731080031627,0.237653386360952,0.339328724234275
"5679",1.76,8.4,0.328566969124511,0.283917218036533,341.127156904251,0.294135250409955,0.415409046175752,0.247195817999431,0.358958117584653
"5680",1.84,8.4,0.315313247223911,0.293734332744423,341.266365165151,0.278179373698781,0.404599302816974,0.255430130338471,0.376909969016965
"5681",1.92,8.4,0.303519223494098,0.302322808678896,341.610581913873,0.263874564816819,0.395008100028801,0.262610048399124,0.393451053534154
"5682",2,8.4,0.292938492952558,0.30989603753817,342.103356059662,0.250961575653071,0.386416412807344,0.268925857898105,0.408785182041962
"5683",2.08,8.4,0.283379801779649,0.316619250838859,342.704120535388,0.239236585518118,0.3786570918347,0.274523557368172,0.423072230231667
"5684",2.16,8.4,0.274691922011962,0.322622834008751,343.383173863408,0.228536297512684,0.371600022810027,0.279517335715386,0.436440400571615
"5685",2.24,8.4,0.266753360705858,0.328011333340643,344.118438175348,0.218727781164851,0.365142171947903,0.283997977626703,0.44899442077357
"5686",2.32,8.4,0.259465162662607,0.332869731543312,344.893300366556,0.209701345320246,0.359200721883073,0.288038688965483,0.460821200951976
"5687",2.4,8.4,0.252745755541047,0.337267932138105,345.69513625537,0.201365409604661,0.353708223849293,0.291699234251972,0.471993846078729
"5688",2.48,8.4,0.246527179795224,0.341264033926608,346.514279344051,0.193642731819959,0.348609100138275,0.295028938256168,0.482574569974525
